kepid,mass,radius,teff,bp_rp,e_bp_min_rp_interp,e_bp_min_rp_val,rrmscdpp04p5
6442243,1.059,2.9705126,5364.6665,0.9695635,0.4501280640843438,NaN,163.559
6442279,0.854,0.81625783,5160,1.0492764,0.08901967917385559,0.078,148.43
6442340,0.982,1.0973562,5682.3335,0.8818817,0.07439318078265786,0.0895,52.604
6442350,1.04,1.2142689,5454,0.9476929,0.19663241579863988,0.2157,180.433
6446627,1.226,2.4473896,5897.25,0.80031586,0.2787467404137413,NaN,85.422
6446719,1.043,1.7222532,5150.3335,0.9382124,0.280581625123488,NaN,214.234
6446750,1.081,1.269045,5350.3335,0.97185516,0.19402646407312654,NaN,193.242
6450261,0.821,0.9640709,5121.047,1.0352898,0.1354115732310976,0.1087,165.146
6450366,1.05,1.2517635,5918,0.79679394,0.14225856333111447,NaN,81.201
6450415,1.148,1.7043083,5772.75,0.862731,0.268293117065004,NaN,146.541
6463847,0.83,0.8696068,4909.25,1.1742992,0.16692239243859822,NaN,394.013
6463864,1.114,1.5963988,5968,0.7544422,0.08830923178673633,NaN,50.831
6463933,0.726,1.277315,5002.75,1.1029234,0.21202799321950178,0.445,240.052
6463936,0.939,0.971132,5344,0.99265957,0.1841186251240495,0.1127,273.973
6463961,0.749,0.525917,5016.06,1.3266735,0.13523278060353852,NaN,200.343
6463985,0.95,1.3214729,5372,0.9672203,0.1331085901561568,0.294,109.986
6470627,0.754,0.917133,4888.455,1.0928202,0.08127025077650506,0.086,113.945
6470646,0.702,0.57658374,4963.5,1.3245993,0.10646096474546611,0.07,162.296
6470745,0.678,0.6378173,4926.135,1.2750902,0.13146272623885405,0.0417,219.794
6470828,0.704,0.74203575,4933.75,1.1720085,0.09467343775101578,0.0195,174.632
6470844,0.88,1.2642578,5968,0.7573776,0.05313150817345459,0.1453,28.451
6470895,0.889,1.2483792,5337,1.0068865,0.16559612356066084,0.2517,185.7
6470897,1.12,1.4347188,5403.5,0.9136257,0.21698913049360252,0.208,210.687
6503367,1.007,1.0571166,5388.25,0.95492554,0.14527923613201785,0.1265,197.72
6503436,0.938,0.96236765,5363.5,0.93143845,0.08921335060030763,0.09,93.486
6503533,0.604,0.6306291,4073.3333,1.7357025,0.12936102005269426,0.085,229.057
6503536,1.003,1.1944592,5879.5,0.8104391,0.09747286635562068,0.062,64.936
6503539,0.86,0.86109734,4946.59,1.1371746,0.07627103293711669,0.1007,112.849
6508888,0.782,1.1896989,5365.5874,0.9337778,0.11069950731128664,0.1542,85.841
6508940,1.083,2.0751243,5963.25,0.7632446,0.229371186048339,NaN,73.896
6508955,1.137,1.7235307,5762.3335,0.811039,0.29707247721691893,NaN,145.651
6509000,0.916,0.90913475,4984.6665,1.184823,0.13473104224708338,0.295,137.382
6516454,0.963,1.1314421,5571.685,0.9574537,0.16236734086008064,NaN,155.845
6516525,1.241,1.5853255,6129.775,0.72636986,0.2166887767657311,0.476,71.9
6516601,0.585,0.6797084,4140.775,1.6978903,0.18349048746533853,0.3052,289.218
6516734,0.928,1.145562,5335.75,0.9945688,0.14539133017761438,NaN,164.182
6516741,0.869,0.87198544,5021.08,1.0722933,0.15305092249910032,0.078,266.296
6516744,0.855,1.3652468,5329.25,0.94691944,0.17413942158910636,0.313,158.257
6522073,1.24,1.1580378,5847.5,0.82109356,0.18137022163435074,0.151,160.193
6522124,0.954,0.82770634,4946.14,1.1675415,0.1307629135347185,0.121,208.527
6522129,1.193,1.0908304,5572.3447,0.87647533,0.12808196710703823,0.107,102.323
6522163,0.878,0.9283045,4973,1.1570587,0.17487583269690515,0.248,202.417
6522167,1.178,1.2516682,5849.25,0.8061409,0.18206924703384655,0.174,111.317
6522196,1.101,1.1111848,5395,0.9391241,0.16489338546684273,0.1765,155.43
6522228,1.169,1.1711651,5795,0.84178543,0.16970699662867791,0.168,120.043
6526218,1.04,1.2439318,5824,0.812809,0.20238809643080344,0.101,130.18
6526239,1.021,1.2788031,5751,0.8663244,0.11867464127905482,0.222,74.381
6526245,1.102,1.0632097,5663.5,0.8738432,0.1627990160839061,0.0983,151.73
6526249,0.788,1.177258,5199.3335,1.0478153,0.1853716021984771,0.2645,178.678
6526272,1.094,1.4521306,5791,0.8345432,0.2463303327913839,0.3065,145.138
6526280,1.104,1.1820241,5313,1.0108881,0.13112090646234215,0.293,110.632
6526330,0.985,0.9301857,5375,0.94588757,0.12312350301817736,0.0367,149.498
6372859,0.909,1.0965272,5587.5,0.8770609,0.04087901279782075,0.1005,32.392
6372955,1.268,1.1298723,5815.75,0.8238411,0.20671478138521887,0.0955,173.811
6372977,1.188,1.1201034,5789.5,0.8374834,0.14327816368244298,0.0997,116.586
6372984,0.961,0.9133553,5107,1.044569,0.16241553771807965,0.0492,248.197
6373007,0.972,2.0121307,5388.25,0.9604149,0.3117087734873997,NaN,180.013
6373036,0.757,1.2879795,5352.3335,0.9705496,0.16800931330930788,0.2065,138.15
6373066,0.642,0.60838026,4349.9854,1.563798,0.18226092507761443,0.2,290.887
6373202,1.011,1.1581298,5436.5,0.9169836,0.1289616697968391,0.14,111.585
6384955,1.187,1.7224498,5858,0.7686186,0.1634190456864422,NaN,76.565
6385158,1.151,1.401354,5698.093,0.83132076,0.16447957620220657,0.1875,202.445
6385246,0.981,0.8568054,5335,0.9856949,0.09785603137830931,0.086,136.204
6390479,0.955,1.2803466,5428.75,0.93698406,0.10780867717228612,0.247,100.041
6390496,1.004,1.4171047,5341.6665,0.98627186,0.20709594588410193,NaN,217.446
6390499,1.086,1.1689595,5842,0.88226795,0.14504640889309414,NaN,120.914
6390510,0.949,1.1359705,5106.527,1.0680275,0.15286418796275084,0.34,179.757
6390533,0.922,1.2600296,5414.15,0.9126463,0.14881824475234964,0.1405,143.294
6390598,0.889,0.8285678,5468.5,0.94222164,0.0651601507514953,0.0315,81.132
6390691,0.865,1.4223938,5164.2266,1.0330553,0.17185186623290827,0.394,161.637
6390783,0.854,0.7641212,4977,1.1352282,0.11515180458466388,0.093,226.195
6390824,0.944,2.0978413,5282.303,0.9294996,0.2997811099031916,0.744,235.865
6423563,0.546,0.6705119,3990,1.7898464,0.14472024549508505,0.213,260.175
6423592,1.036,1.2310171,5434.6665,0.90986156,0.1972003451756712,NaN,190.271
6423596,0.76,1.7368968,5718.62,0.8869829,0.31496005896398893,NaN,225.086
6423605,0.851,0.7793747,4972,1.1526432,0.11664942481965161,0.0493,201.044
6423700,1.005,1.4142917,5706,0.8801336,0.1696622899801633,0.369,114.28
6423772,0.904,1.1086451,5127.0225,1.0568514,0.1644050654094132,0.249,189.945
6423831,1.015,1.2793658,5786,0.8316431,0.14608278160249136,0.2255,93.804
6423832,1.04,1.8601562,5727,0.8677683,0.25919146605857335,NaN,129.737
6423857,0.734,0.7642012,4327.6665,1.6474094,0.12540206044645594,NaN,647.023
6429673,0.933,1.1078634,5100,1.0446253,0.12995507488569077,0.19,133.82
6429735,0.997,1.4051841,5356.6665,0.97182083,0.1896870093902855,NaN,143.63
6429740,1.072,1.3242495,5427,0.90824413,0.18805332263103863,0.207,140.629
6429762,0.828,0.8012799,5046.2373,1.0861702,0.09408635870067768,0.023,140.436
6429771,0.905,1.4681594,5443.6665,0.91476154,0.2397309546346243,NaN,171.541
6436764,1.066,1.0469964,6516.75,0.73219395,0.13525208300424454,0.117,54.86
6436816,0.987,0.98958725,5141.28,1.0326366,0.1681770676263243,0.141,246.79
6436837,0.788,0.6522269,4622,1.3896799,0.14873387920301404,0.0638,167.037
6436841,0.736,0.7823672,5350.6665,0.9714594,0.03999306179334905,0.0193,45.81
6436854,1.03,1.4107101,6274,0.68898964,0.13602474777124546,0.144,34.47
6436856,1.137,1.1649631,6321.6665,0.7007952,0.0996296917257506,0.015,32.91
6436881,1.204,1.3813975,6286,0.740057,0.20056373175170022,NaN,71.66
6436910,1.056,0.96771425,5807.3335,0.82786083,0.08537376483512875,0.018,87.479
6442389,1.025,0.9622838,5352.75,0.94913673,0.09777658176432896,NaN,129.228
6442540,0.831,0.771614,5272.75,1.0146427,0.032079204417028016,0.078,40.51
6442541,0.539,0.9283742,4554.487,1.4480572,0.22480872081092945,0.4657,147.448
6442547,0.943,0.8894327,5336,0.99206066,0.08873589384716885,0.0885,96.608
6442602,0.742,0.6722717,4779.185,1.2936869,0.1415401525297461,0.1085,476.241
6442604,1.184,1.5012022,5825,0.8162422,0.09457522887441179,0.357,48.038
6442610,0.864,1.0021317,5052.3335,1.0800972,0.14201549477106287,0.2,167.714
6447003,0.91,0.78332806,5126.83,1.1324415,0.16751299334955716,0.051,231.959
6447069,0.917,0.8987207,5032.575,1.0850058,0.07900459145142537,0.134,101.194
6447182,1.293,1.148443,5800.6665,0.8301382,0.21228585991321544,0.105,166.74
6450518,0.926,1.1652663,5330,0.99770737,0.19967867105428397,0.2865,230.359
6450644,1.104,1.3499616,5804,0.8203745,0.16374378445311918,0.1928,103.371
6450775,1.007,1.0158703,5818,0.82629395,0.11140975720167463,0.0535,86.103
6450863,0.882,1.808042,5427,0.9146366,0.3178822978863761,NaN,206.233
6464194,1.068,1.2078674,5441.25,0.9172125,0.08265281730947266,NaN,114.344
6464196,1.054,1.2339249,5761.5,0.8743849,0.1434476970587973,0.181,115.899
6464237,0.769,0.77129203,5038,1.093708,0.051504295725553706,0.072,100.707
6464260,0.833,0.92343944,5743.4927,1.0592585,0.16964707939678586,0.36,189.195
6464315,1.304,0.97008246,6188.71,0.77786446,0.08031597526949137,0.064,54.894
6464341,0.772,0.70997167,4912.3335,1.1959476,0.09376775659808106,0.048,141.764
6464393,0.977,0.88160855,5296,1.0141478,0.07914188357766343,0.061,120.715
6471021,0.972,0.923892,5687.5,0.8724632,0.038759565355454315,0.035,64.868
6471174,1.231,1.0280539,5736.767,0.83051777,0.058892338567807526,0.094,81.94
6471229,0.932,1.5855227,5674.5,0.8394947,0.1458887193251073,0.435,188.607
6503561,0.996,1.6201308,5378,0.95344067,0.20850622988728934,0.467,145.093
6503664,0.655,0.7618522,4551.277,1.4343662,0.2491139455564858,0.2675,236.904
6503668,1.038,1.0982677,5397.9854,0.95023537,0.0774535316003385,0.131,69.069
6503735,1.005,1.5383219,5740.5,0.8702097,0.16115509573262327,0.4823,99.731
6503763,0.734,1.344693,5015.9,1.0845985,0.22668538297492247,0.3322,277.883
6503784,0.795,1.0768926,5367,0.97272396,0.08223292940793751,0.118,73.966
6503815,0.838,0.85145277,4979,1.1146784,0.16270568731846846,0.015,253.358
6509107,0.782,0.63007,4864.425,1.2674541,0.15580239934639356,0.097,194.908
6509109,0.813,0.7620985,5350,1.0181522,0.050600109943179455,0.0083,56.733
6509138,1.104,1.4993892,5868,0.7857208,0.0666019310558938,0.3303,37.512
6509237,0.91,1.7985353,5332.05,0.98251915,0.3426570538122697,0.718,717.683
6509275,0.674,0.62416726,4403,1.615037,0.19985422824848373,0.314,292.972
6516751,0.887,0.8074376,4943.953,1.1468258,0.1608961268989685,0.121,336.077
6516854,1.005,1.1821282,5492.3335,0.92529964,0.2267927023561546,NaN,279.538
6516874,1.053,1.6472875,5325,0.9886675,0.3055086497538176,0.399,1336.319
6516879,0.987,0.853125,5088.6675,1.0787315,0.1003076240398561,0.089,167.811
6522242,0.786,0.96788967,5101.455,1.0472994,0.11922227044836342,NaN,138.986
6522259,0.774,0.72741246,4929.69,1.2200098,0.13678469555814532,NaN,175.133
6522261,1.092,1.5863614,5745,0.847044,0.2680188807813415,0.4532,140.125
6522276,0.967,1.5159613,5425.25,0.9025545,0.154604710456989,0.231,95.837
6522279,1.154,1.2117586,5825.3335,0.807189,0.18498315929294773,0.111,124.347
6522288,1.072,1.1913018,5473,0.9066658,0.1962134863639254,0.1487,175.974
6522353,0.896,0.85729414,4983,1.1484509,0.15166814106684356,0.204,207.009
6522437,1.279,1.5009992,5794.41,0.78759575,0.2723728661997714,NaN,161.757
6526503,1.083,2.0544863,5375,0.9455805,0.32930014910214433,0.826,181.262
6526505,0.861,1.5770355,4975.9,1.1110964,0.26497556987224213,0.5913,198.655
6526523,1.125,1.3121655,5833.5,0.82160854,0.20121034057389584,0.161,119.615
6526529,0.993,1.6426734,5245,1.0168486,0.253314489672706,0.4965,175.761
6373225,0.758,1.6112018,5279.745,0.9922867,0.21210568892675413,0.491,144.163
6373298,1.031,1.1737965,5358,0.98881245,0.12597350412396963,0.2497,108.634
6373334,0.939,1.1256423,5387,0.9477787,0.12440808287268415,0.2143,113.775
6373374,0.813,0.8833132,5013.3335,1.0906048,0.13523679619920656,0.089,187.185
6373383,0.9,1.7745546,5236.35,0.93422127,0.20269971739798645,0.509,161.547
6373452,0.876,0.87338823,5769.0737,1.0969,0.2199775014863377,0.347,239.038
6373462,0.743,0.70913845,4949,1.1847963,0.1337710353369235,0.008,196.281
6385370,0.959,0.79166687,4976,1.180687,0.10239592681039802,NaN,193.815
6385476,1.175,1.20897,5804,0.8018751,0.1416751201363765,0.0997,116.513
6385556,0.974,1.1832918,5351,0.979764,0.1416301479502405,0.253,154.359
6385642,0.955,0.8221082,5337,0.9936371,0.0592870974327557,0.0143,79.732
6385654,0.828,0.9386985,4883.5,1.2272243,0.1929398001012108,NaN,250.241
6385703,1.14,1.0966283,5899.5,0.77015114,0.09260944916748151,0.0367,63.744
6390901,0.661,0.62539846,4330,1.6265211,0.1587567383960544,NaN,227.043
6390914,1.141,1.8297178,5762,0.8691282,0.25863289773155634,NaN,176.226
6391050,0.704,1.2012675,5350.75,0.9698725,0.1120904404420788,0.2345,111.404
6391062,0.898,1.1640238,5115.3965,1.0681372,0.1442194833652695,0.3587,160.73
6391122,1.01,1.726077,5320,0.97026443,0.28518476741939564,NaN,264.754
6391248,0.741,1.0066324,4889.3335,1.1970444,0.13136140482590888,0.3668,178.389
6423869,1.032,0.952184,6396.267,0.7378807,0.06305793423276404,0.034,31.613
6423872,0.926,1.0704446,5823.8677,0.88397217,0.10545132999780168,0.1325,81.697
6423932,0.994,1.4094594,5744.3335,0.87660027,0.2852954439134912,0.3213,243.23
6423964,1.072,1.1533545,5757.3335,0.8531246,0.1967021333407725,0.1275,178.77
6423973,0.736,0.60277176,4893,1.403183,0.1550705077575575,0.175,146.299
6429785,0.723,0.69834363,4721.81,1.3462639,0.1585257067003429,0.1585,153.609
6429812,1.026,0.9460897,5361.75,0.929863,0.07906308153730285,0.008,77.655
6429841,0.719,0.8474035,4930.5,1.1844845,0.15348221703866496,0.2,189.851
6429957,0.649,0.5741815,4930.87,1.3161469,0.17466746884409137,0.061,238.782
6430019,0.865,1.0944952,5126.25,1.0343199,0.1004112821884986,0.1553,112.626
6430037,1.027,1.5888145,5345,0.9770746,0.27210796460952824,0.4375,192.306
6430051,0.764,0.8698723,5286.8477,1.0055752,0.09250575465471439,0.0767,108.252
6437016,1.129,1.3941368,5888,0.78795815,0.12260517681075017,0.206,69.534
6437057,1.203,1.5395045,5398.25,0.94137096,0.16509526902081076,NaN,116.408
6437128,0.903,1.2770593,5801.5,0.8835573,0.1750174378882179,NaN,131.257
6437166,1.043,0.9401043,5756,0.8622818,0.11610684979808122,0.0277,109.889
6437179,1.036,1.1698148,5874.5,0.7870407,0.10949008073670415,0.049,67.861
6437215,0.891,0.8386336,5011,1.1152382,0.1277205245588739,0.015,190.152
6437226,1.101,1.0877663,5689,0.93938446,0.17877101474433343,NaN,173.372
6437237,0.738,0.5884918,5096.9,1.2556658,0.14029114782690486,0.008,232.998
6437251,1.055,1.4365711,5403,0.9544296,0.238780388329327,0.255,188.653
6442735,1.038,1.2409751,5470.5,0.8969383,0.10012962726036703,0.149,73.299
6442755,1.05,1.2463111,6072.7466,0.7463999,0.18633523118971498,0.094,74.134
6442780,0.857,0.82007253,5324,0.993556,0.06436130287320505,0.012,111.002
6442788,1.119,1.187553,5769.5,0.864275,0.15322092259245396,NaN,104.932
6442916,0.929,1.2069037,5328.5,1.0004749,0.16490962432235337,0.299,149.504
6443084,0.871,1.4280474,5375,0.9363117,0.17953601909589384,0.3137,129.95
6447273,0.938,0.9592534,5325,1.0055895,0.1271172174718429,0.124,139.52
6447326,1.091,0.91630876,5758.3335,0.8540249,0.17639280329376003,0.058,207.587
6447371,1.071,0.96236795,5055,1.0563221,0.16982382593245612,0.127,292.87
6447372,0.575,0.6285492,4875.4873,1.298255,0.11168464370312496,NaN,126.177
6450910,0.8,0.69118315,4933.0635,1.273776,0.09706378318159263,0.139,125.823
6450960,1.102,1.4939666,6256,0.7220001,0.19642964551823042,0.33,76.183
6451025,1.117,1.198504,5831,0.8083048,0.16356561727365196,0.1165,115.835
6451042,1.09,1.7588986,5389,0.918478,0.27019524206350193,NaN,173.537
6451059,1.097,1.3441538,5336,0.9851446,0.17454379362320313,0.251,147.355
6464422,0.91,1.0515298,5555.08,0.8953867,0.1311461236283492,0.112,136.957
6464458,0.982,1.4915522,5417.1025,0.94459534,0.153752073525656,0.3723,130.327
6464555,0.727,0.61073333,4911,1.3372698,0.1660296107404729,0.111,253.766
6464797,1.081,1.3536432,5448.74,0.922246,0.2105150899723471,0.2873,209.936
6464937,0.771,0.6143585,5436.2573,1.1304207,0.1277804391583365,0.093,245.249
6471371,0.847,1.4278008,5774.3335,0.83457184,0.12100051331885525,0.2673,76.7
6471382,0.879,1.4230454,5320,0.9560766,0.21117572189293368,0.3173,227.393
6471403,0.949,1.1084582,5374.59,0.9031458,0.10667797325512694,0.1015,116.461
6496997,0.866,0.82051086,4936.25,1.1536074,0.144099320554547,NaN,670.167
6503821,0.839,1.1255597,5370,0.94885254,0.09663854928183352,0.209,106.541
6503862,1.024,0.81861055,5932,0.8669939,0.06836737211753852,0.0177,85.485
6503870,1.009,1.1603678,5744.5,0.87249184,0.13318473563966696,0.149,95.588
6503941,0.781,0.7650638,4912.4697,1.1817265,0.09623882637343935,0.117,149.901
6503950,0.571,0.6128292,4046.6667,1.773653,0.1512205877821811,0.22,260.635
6504046,1.026,1.5233068,5649.25,0.90498734,0.1662666381905712,0.4673,97.702
6504094,0.778,0.7657549,4897.8447,1.1612034,0.14626862748110725,0.077,233.329
6504119,0.958,0.9172385,5412,0.9549074,0.0853999403338494,0.039,91.374
6509316,1.122,1.3474637,5789,0.86129475,0.26689949315067724,0.268,183.581
6509345,0.993,1.731165,5263,0.94459057,0.2594813746675484,NaN,177.911
6509354,0.958,1.485987,5322.495,0.9756441,0.17706769693467359,0.3683,137.503
6509356,0.958,1.6850256,5375.75,0.9647646,0.2480560649579991,NaN,156.201
6509364,0.895,0.8133051,4906.8647,1.1342573,0.1230590824702879,0.076,216.285
6509488,0.903,1.1011884,5365,0.94296074,0.18189800744081347,0.1605,193.829
6516936,1.085,1.0122484,5956.1123,0.848505,0.19487218893423208,0.127,216.358
6516956,1.008,1.8653071,5377.75,0.94822025,0.2933858999954524,NaN,219.2
6516995,1.094,1.2292352,5781.2,0.82990456,0.22015496019573427,NaN,190.864
6517064,1.008,1.0147867,5443.3335,0.91429806,0.12577713211816466,0.037,148.646
6517097,0.982,1.1264081,5668.2,0.8643255,0.10940385674908963,0.1367,86.139
6517123,0.653,0.582482,4770.455,1.3154421,0.11621276046757711,0.054,209.831
6522487,1.087,0.93811965,6519.79,0.73845005,0.08549788636366837,0.0295,67.144
6522503,1.048,1.1069151,5326.25,0.9997177,0.15726772577720466,0.2072,165.401
6526537,1.118,1.5352881,5890,0.7968931,0.19437842530252705,0.39,96.392
6526550,1.18,1.211815,5763.5,0.84666824,0.23385745335807684,NaN,175.068
6526575,1.186,1.2884521,5789.5,0.84515285,0.27205910096581115,0.2243,202.997
6526672,1.101,1.595142,5728.5,0.8583698,0.14393000759534044,0.5123,128.437
6373604,0.981,1.5879679,5430.75,0.935071,0.1953735468429272,0.44,135.419
6373653,1.115,1.436425,5786.5,0.83411217,0.22950769796382478,0.2205,137.569
6373763,0.839,1.1438669,5098,1.0564642,0.1727787960864942,0.2983,197.609
6373783,0.968,0.9810168,5822.3335,0.82833767,0.12565636574169942,0.055,99.833
6385716,0.828,0.7329206,4957.78,1.1872005,0.11526358565789199,0.0623,176.316
6385779,0.761,0.6588911,4701,1.4168873,0.2260297569402401,0.225,296.987
6385785,0.895,1.378191,5018,1.1079779,0.22870392141900897,0.305,216.794
6385806,0.996,0.8902431,5830,0.8258581,0.028441452996180526,0.0293,24.231
6385923,0.858,0.89614177,5142,1.0407219,0.11912213057948888,0.0427,176.114
6385943,0.508,0.72162324,4500.25,1.4290161,0.1900927466177741,0.1595,208.899
6385956,1.014,1.7388672,5829,0.8006134,0.13812583574291729,NaN,90.244
6385972,0.797,0.85170054,5358.25,0.98762894,0.04345477567785479,0.086,88.462
6391534,0.789,1.5522625,4961.25,1.1185045,0.26781267550571297,0.4645,263.027
6391549,0.899,1.2811084,5718.6196,0.8890581,0.1572024573897252,0.1973,136.016
6391602,0.934,1.1276587,5172.053,1.0305681,0.18303867543472332,0.2605,295.441
6391609,1.086,1.3603122,5427,0.918581,0.16401808280689045,0.258,152.59
6391620,0.979,1.1934094,5480.5,0.9449415,0.2116033112271393,0.235,263.389
6391625,0.84,1.0353118,5031.885,1.0880394,0.15813188617704632,NaN,234.244
6424042,0.98,1.4627607,5439.3833,0.9174938,0.14769650718316216,NaN,104.359
6424073,0.936,1.2595313,5356,0.978467,0.16082801069748076,NaN,142.961
6424077,0.844,1.8533115,5350.75,0.97207165,0.32551358026579813,NaN,226.756
6424101,1.051,1.2346096,6211,0.74502087,0.16477367434968326,0.154,71.328
6424207,0.865,0.9878083,5329,1.0023737,0.16934371759921873,0.1638,215.336
6430237,0.662,0.6898727,4608.48,1.4426441,0.22259688345023648,0.2722,243.48
6430253,0.865,0.86500865,5218.4,1.0203056,0.08258063738827941,0.017,108.101
6430314,1.024,1.0845345,5308.3335,0.96762085,0.1943831833483771,0.158,220.852
6430320,1.207,1.4711875,5896.6665,0.78642464,0.15490545189822078,NaN,74.579
6437304,0.882,0.9921316,5311,1.0138998,0.19003029138904518,0.169,275.226
6437315,0.781,0.79269326,4973.183,1.1282606,0.04155188415006444,0.084,50.453
6437393,0.945,1.0058304,5421.5,0.94917774,0.13282712456068624,0.1468,149.405
6437458,0.963,1.0498751,5010.915,1.0761175,0.1733968724964854,0.2385,244.833
6437478,0.665,0.73995745,4606.633,1.3959856,0.15415467037239847,0.1955,154.173
6437541,1.083,1.1718891,5474,0.9083452,0.12005079919255872,0.2005,107.868
6443090,0.887,0.9605077,5780.5,0.8399315,0.05048629186848871,0.032,57.901
6443119,1.114,1.6479809,5962.5063,0.78281116,0.2806276725328311,NaN,131.963
6443192,1.056,1.3272289,5323.7,0.91469383,0.23267577539430026,0.2095,202.46
6443205,0.774,0.76346606,4391,1.5001326,0.16046252714124645,0.3345,127.973
6443214,1.32,1.8197337,6184.995,0.7683544,0.1776162834632666,0.714,57.173
6443274,0.665,0.5879977,4558.91,1.5076084,0.1413872678011704,0.0663,150.081
6447460,1.104,0.8747507,5621.02,0.88741493,0.17081667830142,0.059,212.132
6447465,0.938,1.0189133,5093.5,1.0257282,0.12774873927036504,0.1293,168.619
6447478,1.034,1.0501821,5432.25,0.9199238,0.1588928902080624,0.1077,155.725
6447481,0.728,1.1773525,4919.0625,1.1811037,0.20288400976650056,0.4578,364.701
6447489,1.008,1.5623715,5767,0.8445883,0.23949589696174525,0.3995,128.718
6447507,1.038,1.4280267,5431,0.92319584,0.18904472554576357,0.2185,128.983
6447556,0.89,1.1578008,4950,1.1403265,0.18653511272184997,0.303,182.791
6451100,1.027,1.0873436,5676.0728,0.8950319,0.1744487868447974,0.1468,166.346
6451110,1.054,1.0324923,5759,0.8539276,0.14571057701841328,0.094,118.377
6451138,0.978,1.9297377,5793,0.8148079,0.2607861615003536,0.496,108.756
6451147,1.097,1.0741711,5434.6665,0.91297436,0.16362342867263902,0.1105,159.353
6451153,1.058,1.3783752,5374.25,0.9456816,0.1410894442911688,0.307,101.231
6451228,1.135,1.3126458,5463,0.9073849,0.23714513825778977,0.261,209.066
6465033,1.026,0.9766698,5427,0.9196682,0.09837061532500653,0.0335,161.772
6465213,0.93,1.2755268,5601,0.8893528,0.11044242962722478,NaN,82.308
6465248,0.723,0.78593177,4902.3335,1.1861153,0.13330309642839025,0.1073,252.746
6465289,0.942,0.99723756,5750,0.8426542,0.05305740953837096,0.043,57.301
6465316,1.45,1.4998637,5829.75,0.8133812,0.11706302087150491,0.3545,65.326
6465325,0.837,1.4153969,5086.465,1.0680637,0.2141043679059333,0.4607,209.516
6465365,1.259,1.1123866,6110.25,0.7797184,0.0962549613585595,0.031,64.469
6497024,1.126,1.3293519,5881.3335,0.7970524,0.17255714191549743,0.1927,147.765
6497115,0.965,1.475213,5433,0.928298,0.15187204829445553,NaN,135.079
6497129,0.852,0.8942565,4993.0464,1.0818815,0.10076444703194082,0.089,186.547
6497193,0.723,0.9714799,5463.3335,0.9462433,0.11244250039123237,0.083,164.465
6497197,1.133,1.1871895,5820.25,0.8280325,0.05075016637588556,0.1517,41.024
6497250,0.941,0.8772636,5144.9937,1.0618029,0.12899667065658277,0.0988,336.098
6504143,0.854,0.93615246,5051.513,1.0403061,0.10328860001192659,0.041,140.699
6504259,0.668,0.7484769,4444,1.448225,0.1951231598108935,0.2423,186.834
6504268,1.083,1.7690234,5319.6665,1.0073338,0.286429379524085,NaN,205.106
6504291,0.859,1.1137897,5422.717,0.9138279,0.16344771217793663,0.1387,161.312
6504309,0.984,1.0354587,5304.5,1.0147877,0.1522894278900266,0.1833,167.994
6504323,0.849,0.93891746,5153.2827,1.0642681,0.14785327313249683,NaN,195.604
6504331,0.959,0.9671568,5359.2803,0.98820686,0.18061916136474246,0.1142,243.018
6509492,0.679,1.1138161,4973.5,1.1004515,0.1856498036155396,NaN,205.5
6509497,1.021,1.3885491,5579.4854,0.88818455,0.10725112595609043,0.297,70.557
6509530,0.964,1.2628671,5411,0.9306326,0.14318724604696317,0.1575,104.418
6509657,0.949,1.0685343,5774.8228,0.8794184,0.18549306779199326,0.1125,157.79
6509675,0.793,0.9257955,5010,1.0939989,0.16831771217342983,0.1347,219.081
6517188,1.033,1.9951406,5359.6665,0.92390823,0.32914483200898553,NaN,252.878
6517200,0.913,0.9645208,5355.75,0.9822092,0.15871072337003705,0.089,225.86
6517246,1.066,1.3142806,5766,0.8601265,0.2976434840676507,0.226,455.556
6517250,1.11,1.6178614,5782,0.8606653,0.22856018471295164,0.571,145.182
6517334,0.82,0.67558426,4982.295,1.2955179,0.1596479255424796,NaN,225.425
6519643,1.038,1.2928874,5788.25,0.8436842,0.11432705284627528,0.1905,81.667
6519670,1.15,1.5862771,5571.8027,0.8901901,0.27781116742416956,0.3583,125.976
6522597,0.907,0.74677277,5003.1724,1.0765352,0.130259263413912,0.088,217.849
6522674,1.083,1.4929986,5427,0.9194031,0.2424995228328741,NaN,219.021
6526710,1.041,2.7045593,5428,0.9035969,0.3883143610753463,NaN,154.579
6526802,0.943,0.7733619,4922,1.1748047,0.1490476663144431,0.137,265.639
6526853,0.968,1.430834,6154.4497,0.76834965,0.13042703459320984,NaN,52.173
6526878,1.09,1.18268,5481,0.92719364,0.21666891238384953,NaN,224.446
6526880,0.851,0.81113315,5007.75,1.118743,0.10146786506423916,0.021,134.984
6373918,0.87,0.9035844,5030,1.0843058,0.13833320914656483,NaN,253.495
6374010,1.143,1.6853961,6175.855,0.7664566,0.20910473062171234,NaN,76.475
6374051,0.96,1.6902468,5344,0.9843664,0.234439728432993,0.7345,163.555
6374061,0.606,0.7066082,4657.86,1.4424372,0.250998805264733,NaN,229.493
6374082,1.156,1.5163937,5771,0.8183994,0.2325674789166014,0.366,129.873
6374179,1.17,1.4494555,6194.75,0.75325584,0.1664894664348978,0.2943,64.596
6374207,0.824,0.8290457,5e3,1.1238012,0.08034959042887313,0.074,92.626
